CustomerKey,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
27994,126,1,19.55,3,3,1,7,Potential Loyalists
27995,300,1,14.97,1,3,1,5,Potential Loyalists
27996,321,1,75.88,1,3,2,6,Potential Loyalists
27997,57,1,9.98,4,3,1,8,Potential Loyalists
27998,109,1,165.1535,4,3,3,10,Potential Loyalists
27999,48,1,111.2584,5,3,2,10,Potential Loyalists
28000,112,1,140.6343,3,3,3,9,Potential Loyalists
28001,76,1,44.97,4,3,1,8,Potential Loyalists
28002,270,1,43.6242,1,3,1,5,Potential Loyalists
28003,310,1,14.97,1,3,1,5,Potential Loyalists
28004,256,1,14.56,2,3,1,6,Potential Loyalists
28005,275,1,14.56,1,3,1,5,Potential Loyalists
28006,201,1,9.57,2,3,1,6,Potential Loyalists
28007,134,1,43.6242,3,3,1,7,Potential Loyalists
28008,156,1,14.56,3,3,1,7,Potential Loyalists
28009,169,1,9.57,3,3,1,7,Potential Loyalists
28010,138,1,114.2685,3,3,2,8,Potential Loyalists
28011,247,1,14.56,2,3,1,6,Potential Loyalists
28012,126,1,14.56,3,3,1,7,Potential Loyalists
28013,868,1,3578.27,1,3,5,9,At Risk
28015,214,1,33.5281,2,3,1,6,Potential Loyalists
28016,79,1,2.29,4,3,1,8,Potential Loyalists
28019,7,1,14.56,5,3,1,9,Potential Loyalists
28020,233,1,44.97,2,3,1,6,Potential Loyalists
28021,171,1,95.92259999999999,3,3,2,8,Potential Loyalists
28026,31,1,14.56,5,3,1,9,Potential Loyalists
28027,51,1,118.0573,5,3,2,10,Potential Loyalists
28028,263,1,90.7204,1,3,2,6,Potential Loyalists
28029,125,1,39.980000000000004,3,3,1,7,Potential Loyalists
28030,38,1,2393.06,5,3,4,12,Potential Loyalists
28031,39,1,2465.7815,5,3,4,12,Potential Loyalists
28032,309,1,77.5373,1,3,2,6,Potential Loyalists
28033,59,1,50.959999999999994,4,3,1,8,Potential Loyalists
28034,24,1,69.99,5,3,2,10,Potential Loyalists
28035,242,1,69.99,2,3,2,7,Potential Loyalists
28036,878,1,3578.27,1,3,5,9,At Risk
28037,14,1,47.45,5,3,1,9,Potential Loyalists
28038,37,1,2438.3084000000003,5,3,4,12,Potential Loyalists
28043,247,1,43.6242,2,3,1,6,Potential Loyalists
28045,112,1,118.0573,3,3,2,8,Potential Loyalists
28046,15,1,69.99,5,3,2,10,Potential Loyalists
28048,58,1,114.2584,4,3,2,9,Potential Loyalists
28049,317,1,55.54,1,3,1,5,Potential Loyalists
28050,79,1,42.98,4,3,1,8,Potential Loyalists
28051,853,1,3578.27,1,3,5,9,At Risk
28052,54,1,85.86,4,3,2,9,Potential Loyalists
28053,256,1,91.94,2,3,2,7,Potential Loyalists
28054,272,1,50.959999999999994,1,3,1,5,Potential Loyalists
28055,194,1,118.46000000000001,2,3,2,7,Potential Loyalists
28056,31,1,60.2684,5,3,2,10,Potential Loyalists
28057,277,1,42.98,1,3,1,5,Potential Loyalists
28058,25,1,21.49,5,3,1,9,Potential Loyalists
28059,157,1,101.44,3,3,2,8,Potential Loyalists
28060,141,1,44.97,3,3,1,7,Potential Loyalists
28061,57,1,2435.6942000000004,4,3,4,11,Potential Loyalists
28062,31,1,2384.07,5,3,4,12,Potential Loyalists
28063,57,1,2465.0873,4,3,4,11,Potential Loyalists
28064,52,1,2384.07,4,3,4,11,Potential Loyalists
28065,43,1,2417.7142000000003,5,3,4,12,Potential Loyalists
28066,34,1,2419.06,5,3,4,12,Potential Loyalists
28067,40,1,2417.7142000000003,5,3,4,12,Potential Loyalists
28068,32,1,2488.3585000000003,5,3,4,12,Potential Loyalists
28069,31,1,567.95,5,3,3,11,Potential Loyalists
28070,19,1,2417.7142000000003,5,3,4,12,Potential Loyalists
28071,18,1,2410.0026000000003,5,3,4,12,Potential Loyalists
28072,60,1,557.97,4,3,3,10,Potential Loyalists
28073,217,1,19.55,2,3,1,6,Potential Loyalists
28074,72,1,17.93,4,3,1,8,Potential Loyalists
28075,35,1,125.81,5,3,3,11,Potential Loyalists
28076,4,1,2417.7142000000003,5,3,4,12,Potential Loyalists
28077,206,1,21.49,2,3,1,6,Potential Loyalists
28078,12,1,2450.6642,5,3,4,12,Potential Loyalists
28079,28,1,44.97,5,3,1,9,Potential Loyalists
28080,302,1,43.6242,1,3,1,5,Potential Loyalists
28081,14,1,50.959999999999994,5,3,1,9,Potential Loyalists
28082,300,1,84.60419999999999,1,3,2,6,Potential Loyalists
28083,3,1,2384.07,5,3,4,12,Potential Loyalists
28084,113,1,84.60419999999999,3,3,2,8,Potential Loyalists
28085,208,1,9.98,2,3,1,6,Potential Loyalists
28086,263,1,168.57000000000002,1,3,3,7,At Risk
28087,212,1,14.56,2,3,1,6,Potential Loyalists
28089,107,1,30.46,4,3,1,8,Potential Loyalists
28090,270,1,43.6242,1,3,1,5,Potential Loyalists
28091,33,1,1248.4941999999999,5,3,4,12,Potential Loyalists
28092,870,1,3578.27,1,3,5,9,At Risk
28093,99,1,2.29,4,3,1,8,Potential Loyalists
28094,309,1,4.58,1,3,1,5,Potential Loyalists
28095,183,1,4.58,2,3,1,6,Potential Loyalists
28098,47,1,1248.4941999999999,5,3,4,12,Potential Loyalists
28099,2,1,2466.1562000000004,5,3,4,12,Potential Loyalists
28100,137,1,74.5081,3,3,2,8,Potential Loyalists
28101,320,1,87.27839999999999,1,3,2,6,Potential Loyalists
28102,1,1,1296.5614999999998,5,3,4,12,Potential Loyalists
28103,16,1,1214.85,5,3,4,12,Potential Loyalists
28104,29,1,9.57,5,3,1,9,Potential Loyalists
28105,109,1,14.56,4,3,1,8,Potential Loyalists
28106,256,1,25.880000000000003,2,3,1,6,Potential Loyalists
28107,316,1,815.3100000000001,1,3,3,7,At Risk
28108,295,1,759.6384,1,3,3,7,At Risk
28109,290,1,814.89,1,3,3,7,At Risk
28110,290,1,868.28,1,3,3,7,At Risk
28111,275,1,897.9442,1,3,3,7,At Risk
28113,253,1,901.35,2,3,3,8,At Risk
28114,305,1,600.2584,1,3,3,7,At Risk
28115,293,1,576.94,1,3,3,7,At Risk
28116,248,1,631.45,2,3,3,8,At Risk
28117,263,1,590.95,1,3,3,7,At Risk
28118,6,1,602.94,5,3,3,11,Potential Loyalists
28119,18,1,573.6342,5,3,3,11,Potential Loyalists
28120,22,1,539.99,5,3,3,11,Potential Loyalists
28121,52,1,118.0573,4,3,2,9,Potential Loyalists
28122,216,1,44.97,2,3,1,6,Potential Loyalists
28123,91,1,14.97,4,3,1,8,Potential Loyalists
28124,30,1,33.53,5,3,1,9,Potential Loyalists
28125,15,1,9.98,5,3,1,9,Potential Loyalists
28126,262,1,27.2684,1,3,1,5,Potential Loyalists
28127,264,1,9.98,1,4,1,6,Potential Loyalists
28128,27,1,25.880000000000003,5,4,1,10,Potential Loyalists
28129,868,1,3578.27,1,4,5,10,At Risk
28130,867,1,3578.27,1,4,5,10,At Risk
28131,19,1,2445.6742000000004,5,4,4,13,Champions
28132,23,1,557.97,5,4,3,12,Loyal Customers
28133,28,1,573.6342,5,4,3,12,Loyal Customers
28135,26,1,548.6342,5,4,3,12,Loyal Customers
28136,359,1,2384.07,1,4,4,9,At Risk
28137,76,1,12.27,4,4,1,9,Potential Loyalists
28139,118,1,134.56,3,4,3,10,Loyal Customers
28140,0,1,43.6242,5,4,1,10,Potential Loyalists
28141,308,1,140.6343,1,4,3,8,At Risk
28143,284,1,27.2684,1,4,1,6,Potential Loyalists
28144,163,1,35.45,3,4,1,8,Potential Loyalists
28146,173,1,81.96,3,4,2,9,Potential Loyalists
28151,182,1,9.98,2,4,1,7,Potential Loyalists
28152,8,1,2455.3484000000003,5,4,4,13,Champions
28153,55,1,600.2584,4,4,3,11,Loyal Customers
28154,21,1,2402.05,5,4,4,13,Champions
28155,24,1,2384.07,5,4,4,13,Champions
28156,21,1,2417.7142000000003,5,4,4,13,Champions
28157,109,1,14.56,4,4,1,9,Potential Loyalists
28158,4,1,2417.7142000000003,5,4,4,13,Champions
28159,4,1,2414.9,5,4,4,13,Champions
28160,32,1,573.6342,5,4,3,12,Loyal Customers
28161,870,1,3578.27,1,4,5,10,At Risk
28165,869,1,3578.27,1,4,5,10,At Risk
28169,867,1,3578.27,1,4,5,10,At Risk
28173,855,1,3578.27,1,4,5,10,At Risk
28175,306,1,14.56,1,4,1,6,Potential Loyalists
28176,868,1,3578.27,1,4,5,10,At Risk
28177,859,1,3578.27,1,4,5,10,At Risk
28178,875,1,3578.27,1,4,5,10,At Risk
28187,167,1,44.97,3,4,1,8,Potential Loyalists
28188,24,1,57.0762,5,4,1,10,Potential Loyalists
28189,7,1,595.53,5,4,3,12,Loyal Customers
28190,24,1,2417.7142000000003,5,4,4,13,Champions
28191,26,1,2417.7142000000003,5,4,4,13,Champions
28192,68,1,60.2684,4,4,2,10,Potential Loyalists
28193,7,1,2438.06,5,4,4,13,Champions
28194,8,1,2570.52,5,4,4,13,Champions
28195,23,1,573.6342,5,4,3,12,Loyal Customers
28196,10,1,2429.3184,5,4,4,13,Champions
28197,870,1,3578.27,1,4,5,10,At Risk
28198,869,1,3578.27,1,4,5,10,At Risk
28201,342,1,2419.06,1,4,4,9,At Risk
28202,362,1,2417.7142000000003,1,4,4,9,At Risk
28203,356,1,2384.07,1,4,4,9,At Risk
28204,361,1,2419.06,1,4,4,9,At Risk
28205,245,1,603.49,2,4,3,9,At Risk
28206,337,1,2412.03,1,4,4,9,At Risk
28207,356,1,2480.52,1,4,4,9,At Risk
28208,307,1,2403.04,1,4,4,9,At Risk
28209,254,1,573.6342,2,4,3,9,At Risk
28210,256,1,587.0862,2,4,3,9,At Risk
28211,260,1,539.99,1,4,3,8,At Risk
28212,252,1,666.4300000000001,2,4,3,9,At Risk
28213,138,1,43.6242,3,4,1,8,Potential Loyalists
28214,89,1,64.97,4,4,2,10,Potential Loyalists
28215,267,1,638.0462,1,4,3,8,At Risk
28216,300,1,14.56,1,4,1,6,Potential Loyalists
28217,305,1,2432.51,1,4,4,9,At Risk
28218,111,1,42.93,3,4,1,8,Potential Loyalists
28219,34,1,44.97,5,4,1,10,Potential Loyalists
28220,42,1,27.2684,5,4,1,10,Potential Loyalists
28224,14,1,2438.06,5,4,4,13,Champions
28225,175,1,85.95,3,4,2,9,Potential Loyalists
28226,329,1,84.60419999999999,1,4,2,7,Potential Loyalists
28227,122,1,81.96,3,4,2,9,Potential Loyalists
28228,115,1,42.98,3,4,1,8,Potential Loyalists
28229,128,1,55.54,3,4,1,8,Potential Loyalists
28230,218,1,29.47,2,4,1,7,Potential Loyalists
28231,139,1,45.269999999999996,3,4,1,8,Potential Loyalists
28232,176,1,167.56,3,4,3,10,Loyal Customers
28233,225,1,42.98,2,4,1,7,Potential Loyalists
28234,7,1,2412.03,5,4,4,13,Champions
28235,286,1,51.624199999999995,1,4,1,6,Potential Loyalists
28236,154,1,84.60419999999999,3,4,2,9,Potential Loyalists
28237,332,1,66.86,1,4,2,7,Potential Loyalists
28239,301,1,14.56,1,4,1,6,Potential Loyalists
28240,6,1,2432.61,5,4,4,13,Champions
28241,296,1,154.0173,1,4,3,8,At Risk
28242,136,1,21.84,3,4,1,8,Potential Loyalists
28243,6,1,2482.5600000000004,5,4,4,13,Champions
28244,15,1,2469.0873,5,4,4,13,Champions
28246,5,1,2412.03,5,4,4,13,Champions
28247,13,1,2384.07,5,4,4,13,Champions
28248,309,1,9.98,1,4,1,6,Potential Loyalists
28249,75,1,55.92,4,4,1,9,Potential Loyalists
28250,25,1,2438.06,5,4,4,13,Champions
28251,196,1,9.98,2,4,1,7,Potential Loyalists
28252,70,1,9.98,4,4,1,9,Potential Loyalists
28253,178,1,23.6142,3,4,1,8,Potential Loyalists
28254,189,1,173.56,2,4,3,9,At Risk
28255,14,1,2512.01,5,4,4,13,Champions
28256,214,1,57.0762,2,4,1,7,Potential Loyalists
28257,23,1,2403.04,5,4,4,13,Champions
28259,6,1,2578.9,5,4,4,13,Champions
28260,182,1,14.56,2,4,1,7,Potential Loyalists
28261,61,1,40.86,4,4,1,9,Potential Loyalists
28263,39,1,49.96,5,4,1,10,Potential Loyalists
28264,17,1,2417.7142000000003,5,4,4,13,Champions
28265,30,1,43.6242,5,4,1,10,Potential Loyalists
28266,269,1,9.98,1,4,1,6,Potential Loyalists
28267,302,1,92.06620000000001,1,4,2,7,Potential Loyalists
28269,292,1,27.2684,1,4,1,6,Potential Loyalists
28272,46,1,136.9973,5,4,3,12,Loyal Customers
28273,6,1,2384.07,5,4,4,13,Champions
28275,13,1,43.6242,5,4,1,10,Potential Loyalists
28276,107,1,90.7204,4,4,2,10,Potential Loyalists
28278,235,1,43.6242,2,4,1,7,Potential Loyalists
28279,231,1,14.56,2,4,1,7,Potential Loyalists
28280,123,1,9.98,3,4,1,8,Potential Loyalists
28281,244,1,11.86,2,4,1,7,Potential Loyalists
28282,170,1,9.98,3,4,1,8,Potential Loyalists
28283,7,1,44.97,5,4,1,10,Potential Loyalists
28284,9,1,587.55,5,4,3,12,Loyal Customers
28285,10,1,2417.7142000000003,5,4,4,13,Champions
28287,248,1,107.1242,2,4,2,8,Potential Loyalists
28288,1,1,2483.3084000000003,5,4,4,13,Champions
28289,12,1,53.057300000000005,5,4,1,10,Potential Loyalists
28290,229,1,90.7204,2,4,2,8,Potential Loyalists
28291,105,1,48.6142,4,4,1,9,Potential Loyalists
28292,242,1,109.5642,2,4,2,8,Potential Loyalists
28296,16,1,2417.7142000000003,5,4,4,13,Champions
28297,22,1,2392.7142000000003,5,4,4,13,Champions
28298,355,1,1248.4941999999999,1,4,4,9,At Risk
28300,260,1,4.58,1,4,1,6,Potential Loyalists
28301,323,1,163.58,1,4,3,8,At Risk
28302,296,1,87.97,1,4,2,7,Potential Loyalists
28303,162,1,79.97,3,4,2,9,Potential Loyalists
28304,295,1,113.95,1,4,2,7,Potential Loyalists
28305,81,1,57.0762,4,4,1,9,Potential Loyalists
28306,150,1,9.98,3,4,1,8,Potential Loyalists
28307,236,1,561.48,2,4,3,9,At Risk
28308,238,1,602.94,2,4,3,9,At Risk
28309,310,1,2419.06,1,4,4,9,At Risk
28310,51,1,9.98,5,4,1,10,Potential Loyalists
28311,333,1,2402.05,1,4,4,9,At Risk
28312,228,1,573.6342,2,4,3,9,At Risk
28313,221,1,668.2957,2,4,3,9,At Risk
28314,230,1,558.96,2,4,3,9,At Risk
28315,201,1,573.87,2,4,3,9,At Risk
28316,209,1,539.99,2,4,3,9,At Risk
28317,205,1,539.99,2,4,3,9,At Risk
28318,184,1,573.6342,2,4,3,9,At Risk
28319,189,1,573.87,2,4,3,9,At Risk
28320,197,1,539.99,2,4,3,9,At Risk
28321,184,1,620.7304,2,4,3,9,At Risk
28322,267,1,57.0762,1,4,1,6,Potential Loyalists
28323,316,1,2384.07,1,4,4,9,At Risk
28324,187,1,557.97,2,4,3,9,At Risk
28325,211,1,573.6342,2,4,3,9,At Risk
28326,317,1,2551.6643000000004,1,4,4,9,At Risk
28327,315,1,2438.3084000000003,1,4,4,9,At Risk
28328,26,1,9.98,5,4,1,10,Potential Loyalists
28329,109,1,12.56,4,4,1,9,Potential Loyalists
28330,280,1,20.48,1,4,1,6,Potential Loyalists
28331,295,1,53.99,1,4,1,6,Potential Loyalists
28332,203,1,140.6343,2,4,3,9,At Risk
28333,324,1,53.99,1,4,1,6,Potential Loyalists
28334,112,1,53.99,3,4,1,8,Potential Loyalists
28335,82,1,71.2784,4,4,2,10,Potential Loyalists
28336,129,1,157.94,3,4,3,10,Loyal Customers
28337,20,1,64.97,5,4,2,11,Potential Loyalists
28338,205,1,59.6042,2,4,1,7,Potential Loyalists
28341,122,1,143.9899,3,4,3,10,Loyal Customers
28342,174,1,69.99,3,4,2,9,Potential Loyalists
28343,195,1,53.99,2,4,1,7,Potential Loyalists
28344,266,1,53.99,1,4,1,6,Potential Loyalists
28345,200,1,9.98,2,4,1,7,Potential Loyalists
28347,229,1,106.91,2,4,2,8,Potential Loyalists
28348,97,1,73.48,4,4,2,10,Potential Loyalists
28349,68,1,43.6242,4,4,1,9,Potential Loyalists
28350,131,1,23.6142,3,4,1,8,Potential Loyalists
28351,161,1,574.98,3,4,3,10,Loyal Customers
28352,172,1,585.2384,3,4,3,10,Loyal Customers
28353,152,1,566.96,3,4,3,10,Loyal Customers
28354,855,1,3578.27,1,4,5,10,At Risk
28356,102,1,59.980000000000004,4,4,1,9,Potential Loyalists
28357,10,1,133.49,5,4,3,12,Loyal Customers
28358,76,1,9.98,4,4,1,9,Potential Loyalists
28359,173,1,87.97,3,4,2,9,Potential Loyalists
28360,209,1,14.56,2,4,1,7,Potential Loyalists
28361,78,1,32.2584,4,4,1,9,Potential Loyalists
28363,875,1,3578.27,1,4,5,10,At Risk
28364,139,1,1048.5048,3,4,4,11,Loyal Customers
28365,245,1,2447.02,2,4,4,10,At Risk
28366,77,1,595.4981,4,4,3,11,Loyal Customers
28367,79,1,604.45,4,4,3,11,Loyal Customers
28368,0,1,794.9642,5,4,3,12,Loyal Customers
28369,230,1,777.34,2,4,3,9,At Risk
28370,82,1,654.6515,4,4,3,11,Loyal Customers
28371,78,1,539.99,4,4,3,11,Loyal Customers
28372,62,1,621.94,4,4,3,11,Loyal Customers
28373,144,1,38.88,3,4,1,8,Potential Loyalists
28374,294,1,101.60419999999999,1,4,2,7,Potential Loyalists
28375,55,1,597.82,4,4,3,11,Loyal Customers
28376,154,1,1037.3875,3,4,4,11,Loyal Customers
28377,234,1,2445.6742000000004,2,4,4,10,At Risk
28378,7,1,42.870000000000005,5,4,1,10,Potential Loyalists
28380,57,1,37.18,4,4,1,9,Potential Loyalists
28381,105,1,128.32569999999998,4,4,3,11,Loyal Customers
28382,194,1,793.2826,2,4,3,9,At Risk
28383,202,1,742.35,2,4,3,9,At Risk
28384,142,1,66.2442,3,4,2,9,Potential Loyalists
28385,8,1,74.2242,5,4,2,11,Potential Loyalists
28386,55,1,624.5942,4,4,3,11,Loyal Customers
28387,40,1,592.2684,5,4,3,12,Loyal Customers
28388,192,1,750.9942,2,4,3,9,At Risk
28391,315,1,32.6,1,4,1,6,Potential Loyalists
28392,326,1,47.559999999999995,1,4,1,6,Potential Loyalists
28393,148,1,1051.3701,3,4,4,11,Loyal Customers
28394,129,1,1034.0817,3,4,4,11,Loyal Customers
28395,109,1,1065.7932,4,4,4,12,Champions
28396,130,1,1034.0817,3,4,4,11,Loyal Customers
28397,233,1,2417.7142000000003,2,4,4,10,At Risk
28398,171,1,75.57000000000001,3,4,2,9,Potential Loyalists
28399,60,1,567.95,4,4,3,11,Loyal Customers
28400,202,1,775.9942,2,4,3,9,At Risk
28402,318,1,74.2242,1,4,2,7,Potential Loyalists
28403,214,1,2419.06,2,4,4,10,At Risk
28404,78,1,98.19839999999999,4,4,2,10,Potential Loyalists
28405,142,1,1034.0817,3,4,4,11,Loyal Customers
28408,235,1,47.559999999999995,2,4,1,7,Potential Loyalists
28409,325,1,86.97,1,4,2,7,Potential Loyalists
28410,310,1,80.6142,1,4,2,7,Potential Loyalists
28411,305,1,179.7677,1,4,3,8,At Risk
28412,307,1,58.56,1,4,1,6,Potential Loyalists
28413,100,1,47.559999999999995,4,4,1,9,Potential Loyalists
28415,224,1,2435.0026000000003,2,4,4,10,At Risk
28416,211,1,2462.9626000000003,2,4,4,10,At Risk
28417,206,1,2480.8700000000003,2,4,4,10,At Risk
28418,97,1,1051.3701,4,4,4,12,Champions
28419,104,2,4460.0043,4,5,5,14,Champions
28420,76,2,4433.3775,4,5,5,14,Champions
28421,198,1,839.3000000000001,2,4,3,9,At Risk
28422,11,1,37.18,5,4,1,10,Potential Loyalists
28423,285,1,72.95,1,4,2,7,Potential Loyalists
28424,45,1,587.0862,5,4,3,12,Loyal Customers
28425,57,1,601.5942,4,4,3,11,Loyal Customers
28426,78,1,106.0942,4,4,2,10,Potential Loyalists
28427,47,1,539.99,5,4,3,12,Loyal Customers
28428,38,1,603.49,5,4,3,12,Loyal Customers
28429,215,1,37.18,2,4,1,7,Potential Loyalists
28430,144,1,98.8826,3,4,2,9,Potential Loyalists
28431,128,1,206.45,3,4,3,10,Loyal Customers
28432,60,1,57.98,4,4,1,9,Potential Loyalists
28433,6,1,32.6,5,4,1,10,Potential Loyalists
28434,197,1,751.34,2,4,3,9,At Risk
28436,58,1,636.44,4,4,3,11,Loyal Customers
28437,28,1,595.53,5,4,3,12,Loyal Customers
28438,24,1,573.6342,5,4,3,12,Loyal Customers
28440,126,1,41.17,3,4,1,8,Potential Loyalists
28441,100,1,40.58,4,4,1,9,Potential Loyalists
28442,275,1,69.99,1,4,2,7,Potential Loyalists
28443,878,1,3374.99,1,4,5,10,At Risk
28444,282,1,123.97999999999999,1,4,3,8,At Risk
28445,48,1,67.96,5,4,2,11,Potential Loyalists
28447,212,1,69.99,2,4,2,8,Potential Loyalists
28448,86,1,42.98,4,4,1,9,Potential Loyalists
28449,876,1,3374.99,1,4,5,10,At Risk
28450,318,1,97.96,1,4,2,7,Potential Loyalists
28451,53,1,60.2684,4,4,2,10,Potential Loyalists
28452,256,1,69.99,2,4,2,8,Potential Loyalists
28453,146,1,74.83,3,4,2,9,Potential Loyalists
28454,182,1,122.95,2,4,3,9,At Risk
28455,229,1,85.2484,2,4,2,8,Potential Loyalists
28456,326,1,69.99,1,4,2,7,Potential Loyalists
28458,842,1,3374.99,1,4,5,10,At Risk
28459,150,1,42.98,3,4,1,8,Potential Loyalists
28460,287,1,118.0573,1,4,2,7,Potential Loyalists
28461,40,1,67.96,5,4,2,11,Potential Loyalists
28462,276,1,69.99,1,4,2,7,Potential Loyalists
28463,112,1,64.47,3,4,2,9,Potential Loyalists
28464,15,1,69.99,5,4,2,11,Potential Loyalists
28465,292,1,101.60419999999999,1,4,2,7,Potential Loyalists
28467,82,1,72.53999999999999,4,4,2,10,Potential Loyalists
28468,229,1,111.43,2,4,2,8,Potential Loyalists
28469,63,1,84.60419999999999,4,4,2,10,Potential Loyalists
28470,846,1,3399.99,1,4,5,10,At Risk
28471,829,1,3374.99,1,4,5,10,At Risk
28472,185,1,758.25,2,4,3,9,At Risk
28473,102,1,42.98,4,4,1,9,Potential Loyalists
28474,22,1,569.46,5,4,3,12,Loyal Customers
28475,277,1,123.97999999999999,1,4,3,8,At Risk
28476,54,1,118.0573,4,4,2,10,Potential Loyalists
28477,24,1,566.96,5,4,3,12,Loyal Customers
28478,840,1,3374.99,1,4,5,10,At Risk
28479,250,1,829.9842,2,4,3,9,At Risk
28480,228,1,742.35,2,4,3,9,At Risk
28481,221,1,843.88,2,4,3,9,At Risk
28482,229,1,775.9942,2,4,3,9,At Risk
28483,219,1,787.5984000000001,2,4,3,9,At Risk
28484,213,1,819.88,2,4,3,9,At Risk
28485,227,1,750.9942,2,4,3,9,At Risk
28486,202,1,810.3100000000001,2,4,3,9,At Risk
28487,183,1,813.6284,2,4,3,9,At Risk
28488,193,1,742.35,2,4,3,9,At Risk
28489,150,1,801.9268000000001,3,4,3,10,Loyal Customers
28490,173,1,812.19,3,4,3,10,Loyal Customers
28491,770,1,3374.99,1,4,5,10,At Risk
28492,780,1,3374.99,1,4,5,10,At Risk
28493,150,1,832.8281000000001,3,4,3,10,Loyal Customers
28494,161,1,759.6384,3,4,3,10,Loyal Customers
28495,234,1,118.0573,2,4,2,8,Potential Loyalists
28496,139,1,69.99,3,4,2,9,Potential Loyalists
28497,173,1,839.3000000000001,3,4,3,10,Loyal Customers
28498,313,1,87.27839999999999,1,4,2,7,Potential Loyalists
28499,171,1,817.1800000000001,3,4,3,10,Loyal Customers
28500,167,1,775.9942,3,4,3,10,Loyal Customers
28501,124,1,793.2826,3,4,3,10,Loyal Customers
28502,149,1,775.9942,3,4,3,10,Loyal Customers
28503,17,1,615.0462,5,4,3,12,Loyal Customers
28504,742,1,3374.99,1,4,5,10,At Risk
28505,127,1,824.0615,3,4,3,10,Loyal Customers
28507,129,1,775.9942,3,4,3,10,Loyal Customers
28508,17,1,573.6342,5,4,3,12,Loyal Customers
28509,135,1,777.34,3,4,3,10,Loyal Customers
28510,713,1,2071.4196,1,4,4,9,At Risk
28511,7,1,585.2384,5,4,3,12,Loyal Customers
28512,676,1,2049.0982,1,4,4,9,At Risk
28513,121,1,814.9642,3,4,3,10,Loyal Customers
28514,244,1,87.27839999999999,2,4,2,8,Potential Loyalists
28515,9,1,590.95,5,4,3,12,Loyal Customers
28516,27,1,587.55,5,4,3,12,Loyal Customers
28517,0,1,606.0562,5,4,3,12,Loyal Customers
28518,149,1,750.3000000000001,3,4,3,10,Loyal Customers
28519,676,1,2049.0982,1,4,4,9,At Risk
28520,45,2,3106.8471,5,5,5,15,Champions
28521,115,1,1060.0143,3,4,4,11,Loyal Customers
28522,94,1,1091.8975,4,4,4,12,Champions
28523,194,1,2445.6742000000004,2,4,4,10,At Risk
28524,189,1,2417.02,2,4,4,10,At Risk
28525,5,1,574.98,5,4,3,12,Loyal Customers
28526,7,1,85.95,5,4,2,11,Potential Loyalists
28527,7,1,587.55,5,4,3,12,Loyal Customers
28528,96,1,759.6384,4,4,3,11,Loyal Customers
28529,671,1,2049.0982,1,4,4,9,At Risk
28530,29,1,615.5742,5,4,3,12,Loyal Customers
28531,117,1,759.6384,3,4,3,10,Loyal Customers
28532,696,1,2071.4196,1,4,4,9,At Risk
28533,327,1,9.98,1,4,1,6,Potential Loyalists
28534,163,1,603.49,3,4,3,10,Loyal Customers
28535,325,1,2445.6742000000004,1,4,4,9,At Risk
28536,307,1,18.624200000000002,1,4,1,6,Potential Loyalists
28537,199,1,43.6242,2,4,1,7,Potential Loyalists
28538,125,1,72.53999999999999,3,4,2,9,Potential Loyalists
28539,259,1,118.0573,1,4,2,7,Potential Loyalists
28540,680,1,2049.0982,1,4,4,9,At Risk
28541,694,1,2049.0982,1,4,4,9,At Risk
28542,312,1,87.27839999999999,1,4,2,7,Potential Loyalists
28543,272,1,158.1335,1,4,3,8,At Risk
28544,69,1,67.96,4,4,2,10,Potential Loyalists
28545,187,1,132.6242,2,4,3,9,At Risk
28546,181,1,118.0573,2,4,2,8,Potential Loyalists
28547,689,1,2049.0982,1,4,4,9,At Risk
28548,118,1,750.9942,3,4,3,10,Loyal Customers
28549,171,1,2452.03,3,4,4,11,Loyal Customers
28550,47,1,123.97999999999999,5,4,3,12,Loyal Customers
28551,239,1,69.99,2,4,2,8,Potential Loyalists
28552,42,1,42.98,5,4,1,10,Potential Loyalists
28553,59,2,3121.8371,4,5,5,14,Champions
28554,90,1,1034.0817,4,4,4,12,Champions
28555,90,1,1028.3975,4,4,3,11,Loyal Customers
28556,65,1,1035.4275,4,4,4,12,Champions
28557,169,1,2417.7142000000003,3,4,4,11,Loyal Customers
28558,28,1,102.95,5,4,2,11,Potential Loyalists
28559,658,1,2049.0982,1,4,4,9,At Risk
28560,665,1,2071.4196,1,4,4,9,At Risk
28561,35,1,69.05,5,4,2,11,Potential Loyalists
28562,50,2,3101.4271000000003,5,5,5,15,Champions
28563,81,1,1086.9075,4,4,4,12,Champions
28564,30,1,1054.4275,5,4,4,13,Champions
28565,4,1,115.0562,5,4,2,11,Potential Loyalists
28567,58,1,69.99,4,4,2,10,Potential Loyalists
28568,35,1,1050.4175,5,4,4,13,Champions
28569,46,2,3084.5257,5,5,5,15,Champions
28570,176,1,71.48,3,4,2,9,Potential Loyalists
28571,8,1,57.0762,5,4,1,10,Potential Loyalists
28572,233,1,41.54,2,4,1,7,Potential Loyalists
28574,855,1,3578.27,1,4,5,10,At Risk
28575,111,1,69.99,3,4,2,9,Potential Loyalists
28576,60,1,43.6242,4,4,1,9,Potential Loyalists
28577,157,1,14.56,3,4,1,8,Potential Loyalists
28579,25,1,14.56,5,4,1,10,Potential Loyalists
